# X,Y,Z,error,cx_i,cy_i
-2.167156440894075331e+03,-7.874140694425865377e+02,3.421485755778369366e+02,6.547615764375591674e-01,1.020218978102189737e+02,1.162031408308004075e+03,4.408800000000000097e+01,8.490723684210526017e+02,nan,nan,2.571767293082766628e+02,9.749331578947368371e+02
-1.993640181382010269e+03,-9.916529638707861523e+02,4.636936303680673745e+02,7.538612845347624214e-01,1.040802781289506953e+02,1.226935745937961656e+03,6.504512148091014012e+01,9.420307692307692378e+02,3.571099476439790692e+02,9.440110650069156009e+02,nan,nan
-1.952179949396522034e+03,-1.331655459505909903e+03,4.387977275566439630e+02,4.302989893581745662e-01,1.049579478553406204e+02,1.362956746287927672e+03,1.019328140214216205e+02,1.072951219512195166e+03,nan,nan,4.002494985960689746e+02,1.238011783610069642e+03
-1.957709643202107827e+03,-1.054353760309035351e+03,4.792761355699551586e+02,1.671599518199194667e-01,1.061417058428475428e+02,1.248847856154910005e+03,7.407620263942102667e+01,9.688837209302325846e+02,3.700311572700296665e+02,9.759185867895545243e+02,nan,nan
-2.158778664401246715e+03,-7.139825679427076466e+02,3.390893187529310353e+02,5.861688163159640697e-01,1.102012232415902133e+02,1.133852638793694268e+03,4.409899888765294662e+01,8.198163265306122867e+02,3.060037523452157870e+02,8.210084116773874712e+02,nan,nan
-2.193028784936720967e+03,-9.977714845624051350e+02,2.466260571958997900e+02,1.780695128714823161e-01,1.142074006395614418e+02,1.247004643064422453e+03,7.790284142988083715e+01,9.230051759834368568e+02,nan,nan,2.731402271837054627e+02,1.067016112266112259e+03
-1.936848486327810633e+03,-9.842024950302541129e+02,4.777176649490928071e+02,5.268169021097660609e-01,1.179518140589569128e+02,1.221008468595624663e+03,7.797849462365591933e+01,9.419659348978046864e+02,3.870307621671258289e+02,9.420105590062112242e+02,nan,nan
-2.121239033547243253e+03,-9.185498896570901479e+02,3.159093169712243139e+02,3.888453306937879606e-01,1.179988465974625171e+02,1.210962361623616289e+03,7.287927927927927385e+01,8.999252150893447606e+02,3.112223979753242702e+02,9.219804791481809616e+02,nan,nan
-1.910446019835043217e+03,-1.052880225353010928e+03,4.832468119318320419e+02,4.414768907484021843e-01,nan,nan,8.799623858140785160e+01,9.710121293800539206e+02,3.951535508637235807e+02,9.769840534979423410e+02,3.968794871794871710e+02,1.110008766437069426e+03
-1.884742593028424835e+03,-1.152700810837019162e+03,4.890361306623129849e+02,3.133627676117061722e-01,1.211407731582786340e+02,1.285889615699100659e+03,9.799338235294118249e+01,1.010892599277978320e+03,nan,nan,4.171499723298284721e+02,1.157913718187461200e+03
-1.853362565253334651e+03,-1.328726942946592317e+03,4.888780113228644950e+02,1.568591201448115424e-01,1.212169491525423695e+02,1.357023554603854336e+03,1.159063643013898997e+02,1.080912745936698002e+03,nan,nan,4.461241345202769253e+02,1.240011896893588982e+03
-2.117659996913318537e+03,-1.350339276472040183e+03,2.241235999800265688e+02,2.066199522727836246e-01,1.239388960205391470e+02,1.380984286101327598e+03,1.231205936920222683e+02,1.053918552036199117e+03,nan,nan,3.418779874213836365e+02,1.222023144453311943e+03
-1.834131204166248835e+03,-1.278266816017378687e+03,4.985936023447580965e+02,7.504778764798002433e-01,1.273014354066985589e+02,1.336091144149967704e+03,1.160843454790823159e+02,1.063118194842406865e+03,nan,nan,4.519467680608365185e+02,1.215983816013628712e+03
-2.129411193433083554e+03,-9.610253538798006048e+02,2.567425803819492671e+02,3.328212078693140175e-01,1.321613023952095887e+02,1.230907126436781709e+03,9.218463302752293487e+01,9.119593869731801306e+02,nan,nan,3.020367316341828996e+02,1.048082575757575796e+03
-1.922128936554899838e+03,-8.965423962805544988e+02,4.637060401291778930e+02,6.427360514501352373e-01,1.321623449830890706e+02,1.185206226192039821e+03,8.401719197707735987e+01,9.068192771084337664e+02,4.029658920539729934e+02,9.031050338818973842e+02,nan,nan
-2.111907712515685489e+03,-7.873654254737560905e+02,2.985696763332414889e+02,4.443527411337566124e-01,1.339483282674771942e+02,1.162895104895104851e+03,7.606345565749235504e+01,8.488086367485182109e+02,3.289847560975609895e+02,8.630119496855345460e+02,nan,nan
-2.005157095412922672e+03,-1.003714313196786065e+03,3.594921600611311874e+02,1.279286050039931399e-01,1.340152848540991215e+02,1.237045774647887356e+03,9.823056603773585493e+01,9.389401483050847901e+02,3.610006602839220591e+02,9.638793828892005422e+02,nan,nan
-1.826368326413196201e+03,-1.174112377582093586e+03,4.957738515311863239e+02,6.714177362297326646e-01,1.359863842662632294e+02,1.293017886178861772e+03,1.160208092485549116e+02,1.022016702977487284e+03,nan,nan,4.490289139633286482e+02,1.165952380952380963e+03
-2.094754745060030928e+03,-9.018656925098097190e+02,2.829317423216781435e+02,5.654162882274768043e-01,1.380604192355117164e+02,1.205891710231516072e+03,9.112559523809524364e+01,8.919794207317073642e+02,nan,nan,3.121022950819672133e+02,1.021956296296296273e+03
-2.144448924334970798e+03,-9.203682492639117072e+02,2.305509452675099169e+02,2.366951115566278130e-01,1.382476635514018710e+02,1.217274546474658791e+03,9.514412811387900604e+01,8.949671052631579187e+02,3.090376873661670061e+02,9.331003443187407811e+02,nan,nan
-2.081164230048471381e+03,-6.118788546324163917e+02,3.383818435536820743e+02,5.607118691437797953e-01,1.390263565891472979e+02,1.093916666666666742e+03,6.504081632653061718e+01,7.819562682215743052e+02,3.550302539168017120e+02,7.779194139194139552e+02,nan,nan
-2.027226098214381636e+03,-7.639080361501480638e+02,3.646303518850990031e+02,3.651594647125332993e-01,1.390714754098360686e+02,1.145870806566738111e+03,7.900332446808511122e+01,8.447870830376152753e+02,3.680284757118927814e+02,8.480064161319889990e+02,nan,nan
-1.900295676457440550e+03,-1.133918507600835255e+03,4.175183130302137897e+02,1.949804034660775898e-01,1.409818621523579338e+02,1.282019167217448739e+03,nan,nan,4.010768833849328985e+02,1.025944877171959206e+03,4.148172942817294029e+02,1.140042283298097345e+03
